Height,lat,lon,IIiii,RR
100,29.83333333,122.2833333,K9722,0
100,30.18333333,120.3333333,K1079,51
100,29.83333333,119.6,K1091,15
100,30.05,120.2666667,K1131,19
100,30.33333333,120.3333333,K1153,57
100,30.35,120.25,K1164,36
100,30.3,120.1833333,K1165,46
100,30.1,120.0666667,K1170,49
100,30.2,120.1833333,K1171,63
100,30.11666667,120.1166667,K1176,63
100,30.3,120.2833333,K1181,52
100,30.4,120.25,K1205,34
100,30.11666667,120.2333333,K1221,0
100,30.35,120.2166667,K1452,29
100,30.33333333,120.1833333,K1454,31
100,30.21666667,120.1833333,K1455,66
100,30.28333333,120.1166667,K1458,47
100,30.18333333,120.2833333,K1474,57
100,30.25,120.3,K1499,52
100,30.23333333,120.6,K1625,37
100,29.96666667,120.2666667,K1632,38
100,30.11666667,121.45,K2514,106
100,30.03333333,121.05,K2616,64
100,30.01666667,121.3833333,K2648,44
100,29.7,121.35,K2713,48
100,29.55,121.5833333,K2720,138
100,29.18333333,121.7166667,K2852,197
100,29.53333333,121.8833333,K2914,152
100,29.58333333,121.9,K2919,268
100,29.48333333,121.8833333,K2948,158
100,27.78333333,120.4833333,K3075,0
100,27.85,120.55,K3106,1
100,27.8,120.6166667,K3216,0
100,28,120.7333333,K3278,19
100,27.53333333,120.3833333,K3290,0
100,27.75,120.9,K3506,0
100,27.83333333,120.5166667,K3623,0
100,28.05,120.6666667,K3710,37
100,28.05,120.6666667,K3913,37
100,30.01666667,120.7166667,K4009,15
100,29.96666667,120.6166667,K4054,16
100,29.93333333,120.6333333,K4066,17
100,29.98333333,120.4666667,K4085,11
100,29.83333333,120.3833333,K4224,34
100,30,120.8833333,K4429,30
100,29.91666667,121,K4457,35
100,30.93333333,120.25,K5001,3
100,30.8,120.4333333,K5034,5
100,30.55,120.2333333,K5038,12
100,30.86666667,120.1166667,K5068,7
100,30.76666667,119.65,K5101,62
100,30.53333333,120.6833333,K5582,12
100,28.32583,121.6189,K8419,162
100,28.48222,121.3236,K8422,149
100,28.74611,121.2358,K8616,125
100,29.10389,121.6006,K8816,116
100,29.10861,121.5767,K8823,105
100,30.16666667,122.1,K9563,0
100,30,122.1833333,K9623,105
100,30.43333333,122.2833333,K9635,0
100,30.16,122.14,K9636,0
100,29.83333333,122.2833333,K9722,0
100,30.18333333,120.3333333,K1079,33
100,29.83333333,119.6,K1091,83
100,30.05,120.2666667,K1131,35
100,30.33333333,120.3333333,K1153,79
100,30.35,120.25,K1164,57
100,30.3,120.1833333,K1165,80
100,30.1,120.0666667,K1170,52
100,30.2,120.1833333,K1171,61
100,30.11666667,120.1166667,K1176,65
100,30.3,120.2833333,K1181,80
100,30.4,120.25,K1205,35
100,30.11666667,120.2333333,K1221,0
100,30.35,120.2166667,K1452,50
100,30.33333333,120.1833333,K1454,52
100,30.21666667,120.1833333,K1455,51
100,30.28333333,120.1166667,K1458,84
100,30.18333333,120.2833333,K1474,35
100,30.25,120.3,K1499,33
100,30.23333333,120.6,K1625,34
100,29.96666667,120.2666667,K1632,36
100,30.11666667,121.45,K2514,95
100,30.03333333,121.05,K2616,99
100,30.01666667,121.3833333,K2648,233
100,29.7,121.35,K2713,36
100,29.55,121.5833333,K2720,73
100,29.18333333,121.7166667,K2852,85
100,29.53333333,121.8833333,K2914,119
100,29.58333333,121.9,K2919,377
100,29.48333333,121.8833333,K2948,100
100,27.78333333,120.4833333,K3075,0
100,27.85,120.55,K3106,0
100,27.8,120.6166667,K3216,0
100,28,120.7333333,K3278,22
100,27.53333333,120.3833333,K3290,0
100,27.75,120.9,K3506,0
100,27.83333333,120.5166667,K3623,0
100,28.05,120.6666667,K3710,38
100,28.05,120.6666667,K3913,39
100,30.01666667,120.7166667,K4009,32
100,29.96666667,120.6166667,K4054,31
100,29.93333333,120.6333333,K4066,33
100,29.98333333,120.4666667,K4085,34
100,29.83333333,120.3833333,K4224,38
100,30,120.8833333,K4429,45
100,29.91666667,121,K4457,43
100,30.93333333,120.25,K5001,1
100,30.8,120.4333333,K5034,24
100,30.55,120.2333333,K5038,34
100,30.86666667,120.1166667,K5068,6
100,30.76666667,119.65,K5101,15
100,30.53333333,120.6833333,K5582,8
100,28.32583,121.6189,K8419,66
100,28.48222,121.3236,K8422,95
100,28.74611,121.2358,K8616,132
100,29.10389,121.6006,K8816,123
100,29.10861,121.5767,K8823,98
100,30.16666667,122.1,K9563,0
100,30,122.1833333,K9623,56
100,30.43333333,122.2833333,K9635,0
100,30.16,122.14,K9636,0
100,29.83333333,122.2833333,K9722,0
98,28.11666667,120.9666667,K3293,60
98,28.11666667,120.9666667,K3293,86
98,28.11666667,120.9666667,K3293,165
98,28.11666667,120.9666667,K3293,191
98,28.11666667,120.9666667,K3293,130
98,28.11666667,120.9666667,K3293,128
98,28.11666667,120.9666667,K3293,175
96,28.34945,121.4606,K8401,225
96,28.34945,121.4606,K8401,77
96,28.34945,121.4606,K8401,56
96,28.34945,121.4606,K8401,152
96,28.34945,121.4606,K8401,186
96,28.34945,121.4606,K8401,108
96,28.34945,121.4606,K8401,97
95,30.1,120.85,K4424,104
95,30.1,120.85,K4424,27
95,30.1,120.85,K4424,4
95,30.1,120.85,K4424,26
95,30.1,120.85,K4424,10
95,30.1,120.85,K4424,11
95,30.1,120.85,K4424,29
90,30.26666667,120.2166667,K1010,24
90,30.23333333,120.25,K1112,34
90,30.11666667,120.2833333,K1114,39
90,30.15,120.0833333,K1160,24
90,30.26666667,120.3333333,K1172,30
90,30.28333333,120.3833333,K1179,29
90,30.36666667,120.2333333,K1182,18
90,30.3,119.9833333,K1200,15
90,30.45,120.0833333,K1203,13
90,30.36666667,120.2833333,K1209,20
90,30.28333333,120.4166667,K1218,38
90,30.15,120.3166667,K1227,38
90,30.35,119.9666667,K1422,11
90,30.3,120.1166667,K1459,18
90,30.1,120.17,K1500,31
90,29.98333333,120.2166667,K1629,66
90,30.03333333,120.1833333,K1630,51
90,30.26666667,120.2666667,K1701,26
90,30.13333333,120.1166667,K1912,0
90,29.9,121.9666667,K2102,31
90,29.86666667,121.5833333,K2155,20
90,30.3,121.3166667,K2512,203
90,30.21666667,121.4,K2520,270
90,30.2,121.1833333,K2528,211
90,30.18333333,120.9333333,K2612,160
90,30.1,121.1,K2614,144
90,29.23333333,121.6833333,K2851,67
90,29.65,121.9333333,K2911,2
90,27.61666667,120.55,K3031,0
90,27.73333333,120.45,K3108,0
90,27.21666667,120.4833333,K3250,0
90,27.46666667,120.5666667,K3252,1
90,28.01666667,120.7333333,K3256,57
90,27.55,120.5166667,K3269,0
90,28.01666667,120.6333333,K3279,23
90,27.6,120.4666667,K3306,1
90,27.8,120.5,K3716,0
90,28,120.6666667,K3912,31
90,30.23333333,120.7333333,K4027,72
90,29.98333333,120.5833333,K4042,88
90,30.11666667,120.6166667,K4046,0
90,29.98333333,120.75,K4082,78
90,30,120.6833333,K4083,86
90,30.1,120.7833333,K4411,155
90,30,120.8333333,K4434,76
90,30.96666667,120.1,K5002,22
90,30.83333333,120.2666667,K5024,40
90,30.63333333,119.5,K5056,84
90,30.71666667,120.05,K5062,4
90,30.86666667,120.1166667,K5067,19
90,30.82,119.72,K5122,7
90,30.4,120.55,K5532,19
90,28.58556,121.3344,K8306,65
90,28.48333,121.56667,K8452,-9999
90,28.75694,121.3186,K8602,70
90,28.90444,121.2022,K8617,0
90,30.08333333,122.2166667,K9591,0
90,30.26666667,120.2166667,K1010,56
90,30.23333333,120.25,K1112,89
90,30.11666667,120.2833333,K1114,115
90,30.15,120.0833333,K1160,66
90,30.26666667,120.3333333,K1172,93
90,30.28333333,120.3833333,K1179,99
90,30.36666667,120.2333333,K1182,66
90,30.3,119.9833333,K1200,37
90,30.45,120.0833333,K1203,41
90,30.36666667,120.2833333,K1209,82
90,30.28333333,120.4166667,K1218,142
90,30.15,120.3166667,K1227,130
90,30.35,119.9666667,K1422,29
90,30.3,120.1166667,K1459,38
90,30.1,120.17,K1500,101
90,29.98333333,120.2166667,K1629,157
90,30.03333333,120.1833333,K1630,174
90,30.26666667,120.2666667,K1701,78
90,30.13333333,120.1166667,K1912,0
90,29.9,121.9666667,K2102,1
90,29.86666667,121.5833333,K2155,34
90,30.3,121.3166667,K2512,166
90,30.21666667,121.4,K2520,145
90,30.2,121.1833333,K2528,92
90,30.18333333,120.9333333,K2612,45
90,30.1,121.1,K2614,56
90,29.23333333,121.6833333,K2851,136
90,29.65,121.9333333,K2911,25
90,27.61666667,120.55,K3031,0
90,27.73333333,120.45,K3108,2
90,27.21666667,120.4833333,K3250,8
90,27.46666667,120.5666667,K3252,0
90,28.01666667,120.7333333,K3256,10
90,27.55,120.5166667,K3269,0
90,28.01666667,120.6333333,K3279,21
90,27.6,120.4666667,K3306,0
90,27.8,120.5,K3716,2
90,28,120.6666667,K3912,16
90,30.23333333,120.7333333,K4027,179
90,29.98333333,120.5833333,K4042,26
90,30.11666667,120.6166667,K4046,0
90,29.98333333,120.75,K4082,24
90,30,120.6833333,K4083,26
90,30.1,120.7833333,K4411,50
90,30,120.8333333,K4434,14
90,30.96666667,120.1,K5002,7
90,30.83333333,120.2666667,K5024,13
90,30.63333333,119.5,K5056,32
90,30.71666667,120.05,K5062,14
90,30.86666667,120.1166667,K5067,8
90,30.82,119.72,K5122,4
90,30.4,120.55,K5532,91
90,28.58556,121.3344,K8306,112
90,28.48333,121.56667,K8452,-9999
90,28.75694,121.3186,K8602,36
90,28.90444,121.2022,K8617,0
90,30.08333333,122.2166667,K9591,0
90,30.26666667,120.2166667,K1010,81
90,30.23333333,120.25,K1112,135
90,30.11666667,120.2833333,K1114,66
90,30.15,120.0833333,K1160,103
90,30.26666667,120.3333333,K1172,126
90,30.28333333,120.3833333,K1179,123
90,30.36666667,120.2333333,K1182,107
90,30.3,119.9833333,K1200,93
90,30.45,120.0833333,K1203,67
90,30.36666667,120.2833333,K1209,101
90,30.28333333,120.4166667,K1218,149
90,30.15,120.3166667,K1227,105
90,30.35,119.9666667,K1422,72
90,30.3,120.1166667,K1459,135
90,30.1,120.17,K1500,66
90,29.98333333,120.2166667,K1629,44
90,30.03333333,120.1833333,K1630,71
90,30.26666667,120.2666667,K1701,122
90,30.13333333,120.1166667,K1912,0
90,29.9,121.9666667,K2102,63
90,29.86666667,121.5833333,K2155,71
90,30.3,121.3166667,K2512,48
90,30.21666667,121.4,K2520,51
90,30.2,121.1833333,K2528,121
90,30.18333333,120.9333333,K2612,54
90,30.1,121.1,K2614,18
90,29.23333333,121.6833333,K2851,88
90,29.65,121.9333333,K2911,50
90,27.61666667,120.55,K3031,0
90,27.73333333,120.45,K3108,1
90,27.21666667,120.4833333,K3250,2
90,27.46666667,120.5666667,K3252,0
90,28.01666667,120.7333333,K3256,21
90,27.55,120.5166667,K3269,0
90,28.01666667,120.6333333,K3279,5
90,27.6,120.4666667,K3306,0
90,27.8,120.5,K3716,0
90,28,120.6666667,K3912,13
90,30.23333333,120.7333333,K4027,98
90,29.98333333,120.5833333,K4042,6
90,30.11666667,120.6166667,K4046,0
90,29.98333333,120.75,K4082,8
90,30,120.6833333,K4083,8
90,30.1,120.7833333,K4411,7
90,30,120.8333333,K4434,3
90,30.96666667,120.1,K5002,10
90,30.83333333,120.2666667,K5024,52
90,30.63333333,119.5,K5056,41
90,30.71666667,120.05,K5062,56
90,30.86666667,120.1166667,K5067,33
90,30.82,119.72,K5122,3
90,30.4,120.55,K5532,101
90,28.58556,121.3344,K8306,152
90,28.48333,121.56667,K8452,-9999
90,28.75694,121.3186,K8602,68
90,28.90444,121.2022,K8617,0
90,30.08333333,122.2166667,K9591,21
90,30.26666667,120.2166667,K1010,102
90,30.23333333,120.25,K1112,101
90,30.11666667,120.2833333,K1114,197
90,30.15,120.0833333,K1160,163
90,30.26666667,120.3333333,K1172,81
90,30.28333333,120.3833333,K1179,68
90,30.36666667,120.2333333,K1182,89
90,30.3,119.9833333,K1200,166
90,30.45,120.0833333,K1203,169
90,30.36666667,120.2833333,K1209,77
90,30.28333333,120.4166667,K1218,90
90,30.15,120.3166667,K1227,125
90,30.35,119.9666667,K1422,150
90,30.3,120.1166667,K1459,92
90,30.1,120.17,K1500,192
90,29.98333333,120.2166667,K1629,112
90,30.03333333,120.1833333,K1630,199
90,30.26666667,120.2666667,K1701,104
90,30.13333333,120.1166667,K1912,0
90,29.9,121.9666667,K2102,57
90,29.86666667,121.5833333,K2155,56
90,30.3,121.3166667,K2512,49
90,30.21666667,121.4,K2520,34
90,30.2,121.1833333,K2528,37
90,30.18333333,120.9333333,K2612,39
90,30.1,121.1,K2614,24
90,29.23333333,121.6833333,K2851,171
90,29.65,121.9333333,K2911,45
90,27.61666667,120.55,K3031,0
90,27.73333333,120.45,K3108,0
90,27.21666667,120.4833333,K3250,5
90,27.46666667,120.5666667,K3252,1
90,28.01666667,120.7333333,K3256,40
90,27.55,120.5166667,K3269,0
90,28.01666667,120.6333333,K3279,8
90,27.6,120.4666667,K3306,0
90,27.8,120.5,K3716,0
90,28,120.6666667,K3912,21
90,30.23333333,120.7333333,K4027,39
90,29.98333333,120.5833333,K4042,21
90,30.11666667,120.6166667,K4046,0
90,29.98333333,120.75,K4082,26
90,30,120.6833333,K4083,22
90,30.1,120.7833333,K4411,35
90,30,120.8333333,K4434,16
90,30.96666667,120.1,K5002,7
90,30.83333333,120.2666667,K5024,29
90,30.63333333,119.5,K5056,28
90,30.71666667,120.05,K5062,38
90,30.86666667,120.1166667,K5067,21
90,30.82,119.72,K5122,2
90,30.4,120.55,K5532,38
90,28.58556,121.3344,K8306,82
90,28.48333,121.56667,K8452,-9999
90,28.75694,121.3186,K8602,1
90,28.90444,121.2022,K8617,0
90,30.08333333,122.2166667,K9591,53
90,30.26666667,120.2166667,K1010,27
90,30.23333333,120.25,K1112,33
90,30.11666667,120.2833333,K1114,26
90,30.15,120.0833333,K1160,43
90,30.26666667,120.3333333,K1172,23
90,30.28333333,120.3833333,K1179,22
90,30.36666667,120.2333333,K1182,32
90,30.3,119.9833333,K1200,67
90,30.45,120.0833333,K1203,51
90,30.36666667,120.2833333,K1209,31
90,30.28333333,120.4166667,K1218,20
90,30.15,120.3166667,K1227,18
90,30.35,119.9666667,K1422,64
90,30.3,120.1166667,K1459,49
90,30.1,120.17,K1500,33
90,29.98333333,120.2166667,K1629,34
90,30.03333333,120.1833333,K1630,39
90,30.26666667,120.2666667,K1701,32
90,30.13333333,120.1166667,K1912,0
90,29.9,121.9666667,K2102,37
90,29.86666667,121.5833333,K2155,44
90,30.3,121.3166667,K2512,41
90,30.21666667,121.4,K2520,40
90,30.2,121.1833333,K2528,49
90,30.18333333,120.9333333,K2612,21
90,30.1,121.1,K2614,36
90,29.23333333,121.6833333,K2851,83
90,29.65,121.9333333,K2911,32
90,27.61666667,120.55,K3031,0
90,27.73333333,120.45,K3108,0
90,27.21666667,120.4833333,K3250,13
90,27.46666667,120.5666667,K3252,4
90,28.01666667,120.7333333,K3256,43
90,27.55,120.5166667,K3269,0
90,28.01666667,120.6333333,K3279,16
90,27.6,120.4666667,K3306,0
90,27.8,120.5,K3716,0
90,28,120.6666667,K3912,35
90,30.23333333,120.7333333,K4027,12
90,29.98333333,120.5833333,K4042,17
90,30.11666667,120.6166667,K4046,0
90,29.98333333,120.75,K4082,21
90,30,120.6833333,K4083,16
90,30.1,120.7833333,K4411,13
90,30,120.8333333,K4434,16
90,30.96666667,120.1,K5002,44
90,30.83333333,120.2666667,K5024,21
90,30.63333333,119.5,K5056,23
90,30.71666667,120.05,K5062,41
90,30.86666667,120.1166667,K5067,49
90,30.82,119.72,K5122,3
90,30.4,120.55,K5532,27
90,28.58556,121.3344,K8306,68
90,28.48333,121.56667,K8452,-9999
90,28.75694,121.3186,K8602,0
90,28.90444,121.2022,K8617,0
90,30.08333333,122.2166667,K9591,11
90,30.26666667,120.2166667,K1010,54
90,30.23333333,120.25,K1112,58
90,30.11666667,120.2833333,K1114,31
90,30.15,120.0833333,K1160,68
90,30.26666667,120.3333333,K1172,53
90,30.28333333,120.3833333,K1179,44
90,30.36666667,120.2333333,K1182,27
90,30.3,119.9833333,K1200,41
90,30.45,120.0833333,K1203,14
90,30.36666667,120.2833333,K1209,34
90,30.28333333,120.4166667,K1218,50
90,30.15,120.3166667,K1227,44
90,30.35,119.9666667,K1422,31
90,30.3,120.1166667,K1459,39
90,30.1,120.17,K1500,41
90,29.98333333,120.2166667,K1629,42
90,30.03333333,120.1833333,K1630,30
90,30.26666667,120.2666667,K1701,62
90,30.13333333,120.1166667,K1912,0
90,29.9,121.9666667,K2102,216
90,29.86666667,121.5833333,K2155,113
90,30.3,121.3166667,K2512,104
90,30.21666667,121.4,K2520,145
90,30.2,121.1833333,K2528,69
90,30.18333333,120.9333333,K2612,20
90,30.1,121.1,K2614,30
90,29.23333333,121.6833333,K2851,146
90,29.65,121.9333333,K2911,321
90,27.61666667,120.55,K3031,0
90,27.73333333,120.45,K3108,0
90,27.21666667,120.4833333,K3250,27
90,27.46666667,120.5666667,K3252,4
90,28.01666667,120.7333333,K3256,33
90,27.55,120.5166667,K3269,1
90,28.01666667,120.6333333,K3279,10
90,27.6,120.4666667,K3306,0
90,27.8,120.5,K3716,0
90,28,120.6666667,K3912,19
90,30.23333333,120.7333333,K4027,29
90,29.98333333,120.5833333,K4042,13
90,30.11666667,120.6166667,K4046,0
90,29.98333333,120.75,K4082,18
90,30,120.6833333,K4083,15
90,30.1,120.7833333,K4411,16
90,30,120.8333333,K4434,12
90,30.96666667,120.1,K5002,8
90,30.83333333,120.2666667,K5024,7
90,30.63333333,119.5,K5056,114
90,30.71666667,120.05,K5062,18
90,30.86666667,120.1166667,K5067,8
90,30.82,119.72,K5122,3
90,30.4,120.55,K5532,33
90,28.58556,121.3344,K8306,104
90,28.48333,121.56667,K8452,-9999
90,28.75694,121.3186,K8602,0
90,30.08333333,122.2166667,K9591,1
90,30.26666667,120.2166667,K1010,48
90,30.23333333,120.25,K1112,40
90,30.11666667,120.2833333,K1114,37
90,30.15,120.0833333,K1160,57
90,30.26666667,120.3333333,K1172,43
90,30.28333333,120.3833333,K1179,46
90,30.36666667,120.2333333,K1182,52
90,30.3,119.9833333,K1200,79
90,30.45,120.0833333,K1203,43
90,30.36666667,120.2833333,K1209,58
90,30.28333333,120.4166667,K1218,54
90,30.15,120.3166667,K1227,28
90,30.35,119.9666667,K1422,52
90,30.3,120.1166667,K1459,80
90,30.1,120.17,K1500,43
90,29.98333333,120.2166667,K1629,41
90,30.03333333,120.1833333,K1630,47
90,30.26666667,120.2666667,K1701,56
90,30.13333333,120.1166667,K1912,0
90,29.9,121.9666667,K2102,105
90,29.86666667,121.5833333,K2155,143
90,30.3,121.3166667,K2512,37
90,30.21666667,121.4,K2520,62
90,30.2,121.1833333,K2528,108
90,30.18333333,120.9333333,K2612,143
90,30.1,121.1,K2614,119
90,29.23333333,121.6833333,K2851,66
90,29.65,121.9333333,K2911,210
90,27.61666667,120.55,K3031,0
90,27.73333333,120.45,K3108,0
90,27.21666667,120.4833333,K3250,51
90,27.46666667,120.5666667,K3252,1
90,28.01666667,120.7333333,K3256,35
90,27.55,120.5166667,K3269,1
90,28.01666667,120.6333333,K3279,10
90,27.6,120.4666667,K3306,1
90,27.8,120.5,K3716,0
90,28,120.6666667,K3912,16
90,30.23333333,120.7333333,K4027,49
90,29.98333333,120.5833333,K4042,26
90,30.11666667,120.6166667,K4046,0
90,29.98333333,120.75,K4082,34
90,30,120.6833333,K4083,32
90,30.1,120.7833333,K4411,44
90,30,120.8333333,K4434,24
90,30.96666667,120.1,K5002,1
90,30.83333333,120.2666667,K5024,4
90,30.63333333,119.5,K5056,22
90,30.71666667,120.05,K5062,15
90,30.86666667,120.1166667,K5067,5
90,30.82,119.72,K5122,7
90,30.4,120.55,K5532,29
90,28.58556,121.3344,K8306,101
90,28.48333,121.56667,K8452,-9999
90,28.75694,121.3186,K8602,0
90,30.08333333,122.2166667,K9591,29
88,29.96666667,120.8166667,K4422,7
88,29.96666667,120.8166667,K4422,3
88,29.96666667,120.8166667,K4422,0
88,29.96666667,120.8166667,K4422,1
88,29.96666667,120.8166667,K4422,5
88,29.96666667,120.8166667,K4422,6
88,29.96666667,120.8166667,K4422,6
87,28.85194,121.1328,K8661,96
87,28.85194,121.1328,K8661,122
87,28.85194,121.1328,K8661,102
87,28.85194,121.1328,K8661,149
87,28.85194,121.1328,K8661,163
87,28.85194,121.1328,K8661,114
87,28.85194,121.1328,K8661,0
85,28.3925,121.2022,K3017,142
85,30.48333333,120.6,K5578,13
85,28.3925,121.2022,K3017,369
85,30.48333333,120.6,K5578,65
85,28.3925,121.2022,K3017,452
85,30.48333333,120.6,K5578,120
85,28.3925,121.2022,K3017,522
85,30.48333333,120.6,K5578,24
85,28.3925,121.2022,K3017,185
85,30.48333333,120.6,K5578,49
85,30.48333333,120.6,K5578,43
85,30.48333333,120.6,K5578,18
80,30.38333333,120.1166667,K1132,12
80,30.35,120.3666667,K1159,9
80,30.33333333,120.0833333,K1173,17
80,30.33333333,119.9166667,K1199,9
80,30.41666667,120.3,K1207,13
80,30.38333333,120.05,K1210,12
80,30.23333333,120.4333333,K1214,41
80,30.16666667,120.3833333,K1215,50
80,30.3,120.45,K1228,36
80,30.26666667,120.0833333,K1461,20
80,30.18333333,120.5833333,K1623,78
80,30.36666667,120.4333333,K1636,17
80,30.31666667,120.4166667,K1638,25
80,30.2,121.1333333,K2518,214
80,30.16666667,121.45,K2519,233
80,30.26666667,121.25,K2527,251
80,30.23333333,121.0833333,K2611,141
80,29.76666667,121.45,K2727,14
80,29.41666667,121.5333333,K2821,77
80,29.46666667,121.7833333,K2916,51
80,29.3,121.8,K2920,76
80,29.3,121.95,K2921,48
80,27.66666667,120.6333333,K3197,1
80,27.48333333,120.4333333,K3248,0
80,27.5,120.5333333,K3251,0
80,27.81666667,121.1333333,K3302,189
80,27.75,120.7166667,K3317,15
80,28.23333333,121.1333333,K3325,125
80,28.16666667,120.9833333,K3326,71
80,28.06806,120.805,K3370,100
80,30.01666667,120.55,K4023,125
80,29.96666667,120.6,K4025,84
80,30,120.6333333,K4026,92
80,30.1,120.4833333,K4030,104
80,29.98333333,120.5833333,K4038,107
80,30.05,120.5166667,K4044,148
80,30,120.6333333,K4047,0
80,30,120.6166667,K4051,91
80,29.96666667,120.7166667,K4052,0
80,29.95,120.6333333,K4063,103
80,29.93333333,120.55,K4084,122
80,30.1,120.4,K4096,76
80,29.88333333,120.3666667,K4212,155
80,30.03333333,120.8666667,K4430,136
80,30.71666667,120.1666667,K5003,2
80,30.86666667,120.4166667,K5004,18
80,30.93333333,120.3,K5025,6
80,30.78333333,120.1666667,K5026,6
80,31.01666667,119.7833333,K5039,81
80,30.7,119.95,K5042,13
80,30.86666667,120.1166667,K5078,22
80,30.52,120.05,K5161,8
80,30.36666667,120.4166667,K5533,13
80,28.47806,121.4594,K8408,68
80,28.42222,121.6081,K8409,113
80,28.76667,121.4869,K8601,168
80,29.88333333,122.4166667,K9608,28
80,29.95,122.15,K9626,0
80,30.33333333,122.1833333,K9634,0
80,30.38333333,120.1166667,K1132,41
80,30.35,120.3666667,K1159,44
80,30.33333333,120.0833333,K1173,42
80,30.33333333,119.9166667,K1199,27
80,30.41666667,120.3,K1207,57
80,30.38333333,120.05,K1210,35
80,30.23333333,120.4333333,K1214,134
80,30.16666667,120.3833333,K1215,166
80,30.3,120.45,K1228,138
80,30.26666667,120.0833333,K1461,35
80,30.18333333,120.5833333,K1623,151
80,30.36666667,120.4333333,K1636,93
80,30.31666667,120.4166667,K1638,96
80,30.2,121.1333333,K2518,81
80,30.16666667,121.45,K2519,119
80,30.26666667,121.25,K2527,166
80,30.23333333,121.0833333,K2611,99
80,29.76666667,121.45,K2727,38
80,29.41666667,121.5333333,K2821,138
80,29.46666667,121.7833333,K2916,179
80,29.3,121.8,K2920,396
80,29.3,121.95,K2921,236
80,27.66666667,120.6333333,K3197,2
80,27.48333333,120.4333333,K3248,0
80,27.5,120.5333333,K3251,0
80,27.81666667,121.1333333,K3302,183
80,27.75,120.7166667,K3317,7
80,28.23333333,121.1333333,K3325,404
80,28.16666667,120.9833333,K3326,110
80,28.06806,120.805,K3370,46
80,30.01666667,120.55,K4023,63
80,29.96666667,120.6,K4025,15
80,30,120.6333333,K4026,27
80,30.1,120.4833333,K4030,145
80,29.98333333,120.5833333,K4038,33
80,30.05,120.5166667,K4044,80
80,30,120.6333333,K4047,0
80,30,120.6166667,K4051,30
80,29.96666667,120.7166667,K4052,0
80,29.95,120.6333333,K4063,15
80,29.93333333,120.55,K4084,34
80,30.1,120.4,K4096,166
80,29.88333333,120.3666667,K4212,83
80,30.03333333,120.8666667,K4430,84
80,30.71666667,120.1666667,K5003,5
80,30.86666667,120.4166667,K5004,18
80,30.93333333,120.3,K5025,5
80,30.78333333,120.1666667,K5026,10
80,31.01666667,119.7833333,K5039,27
80,30.7,119.95,K5042,18
80,30.86666667,120.1166667,K5078,10
80,30.52,120.05,K5161,31
80,30.36666667,120.4166667,K5533,72
80,28.47806,121.4594,K8408,76
80,28.42222,121.6081,K8409,39
80,28.76667,121.4869,K8601,98
80,29.88333333,122.4166667,K9608,2
80,29.95,122.15,K9626,0
80,30.33333333,122.1833333,K9634,0
80,30.38333333,120.1166667,K1132,114
80,30.35,120.3666667,K1159,61
80,30.33333333,120.0833333,K1173,123
80,30.33333333,119.9166667,K1199,62
80,30.41666667,120.3,K1207,151
80,30.38333333,120.05,K1210,78
80,30.23333333,120.4333333,K1214,123
80,30.16666667,120.3833333,K1215,134
80,30.3,120.45,K1228,133
80,30.26666667,120.0833333,K1461,112
80,30.18333333,120.5833333,K1623,72
80,30.36666667,120.4333333,K1636,133
80,30.31666667,120.4166667,K1638,119
80,30.2,121.1333333,K2518,110
80,30.16666667,121.45,K2519,28
80,30.26666667,121.25,K2527,50
80,30.23333333,121.0833333,K2611,111
80,29.76666667,121.45,K2727,109
80,29.41666667,121.5333333,K2821,138
80,29.46666667,121.7833333,K2916,176
80,29.3,121.8,K2920,155
80,29.3,121.95,K2921,73
80,27.66666667,120.6333333,K3197,0
80,27.48333333,120.4333333,K3248,0
80,27.5,120.5333333,K3251,0
80,27.81666667,121.1333333,K3302,75
80,27.75,120.7166667,K3317,6
80,28.23333333,121.1333333,K3325,337
80,28.16666667,120.9833333,K3326,234
80,28.06806,120.805,K3370,61
80,30.01666667,120.55,K4023,6
80,29.96666667,120.6,K4025,3
80,30,120.6333333,K4026,7
80,30.1,120.4833333,K4030,91
80,29.98333333,120.5833333,K4038,8
80,30.05,120.5166667,K4044,13
80,30,120.6333333,K4047,0
80,30,120.6166667,K4051,7
80,29.96666667,120.7166667,K4052,0
80,29.95,120.6333333,K4063,13
80,29.93333333,120.55,K4084,9
80,30.1,120.4,K4096,109
80,29.88333333,120.3666667,K4212,12
80,30.03333333,120.8666667,K4430,4
80,30.71666667,120.1666667,K5003,34
80,30.86666667,120.4166667,K5004,55
80,30.93333333,120.3,K5025,27
80,30.78333333,120.1666667,K5026,39
80,31.01666667,119.7833333,K5039,15
80,30.7,119.95,K5042,62
80,30.86666667,120.1166667,K5078,38
80,30.52,120.05,K5161,43
80,30.36666667,120.4166667,K5533,77
80,28.47806,121.4594,K8408,28
80,28.42222,121.6081,K8409,5
80,28.76667,121.4869,K8601,179
80,29.88333333,122.4166667,K9608,46
80,29.95,122.15,K9626,0
80,30.33333333,122.1833333,K9634,0
80,30.38333333,120.1166667,K1132,131
80,30.35,120.3666667,K1159,28
80,30.33333333,120.0833333,K1173,140
80,30.33333333,119.9166667,K1199,163
80,30.41666667,120.3,K1207,44
80,30.38333333,120.05,K1210,150
80,30.23333333,120.4333333,K1214,48
80,30.16666667,120.3833333,K1215,81
80,30.3,120.45,K1228,96
