,Height,lat,lon,IIiii,RR
2582,11790,28.46666667,120.2833333,K9104,116
5513,11790,28.46666667,120.2833333,K9104,153
8453,11790,28.46666667,120.2833333,K9104,130
11386,11790,28.46666667,120.2833333,K9104,132
14311,11790,28.46666667,120.2833333,K9104,156
17232,11790,28.46666667,120.2833333,K9104,297
20159,11790,28.46666667,120.2833333,K9104,188
2499,11590,27.73333333,119.1833333,K9015,35
5430,11590,27.73333333,119.1833333,K9015,44
8370,11590,27.73333333,119.1833333,K9015,72
11303,11590,27.73333333,119.1833333,K9015,100
14228,11590,27.73333333,119.1833333,K9015,76
17149,11590,27.73333333,119.1833333,K9015,106
20077,11590,27.73333333,119.1833333,K9015,67
2798,11570,27.8,119.35,K9350,13
5729,11570,27.8,119.35,K9350,28
8669,11570,27.8,119.35,K9350,43
11602,11570,27.8,119.35,K9350,22
14527,11570,27.8,119.35,K9350,9
17446,11570,27.8,119.35,K9350,13
20374,11570,27.8,119.35,K9350,2
2729,11555,27.91666667,119.2333333,K9265,65
5660,11555,27.91666667,119.2333333,K9265,83
8600,11555,27.91666667,119.2333333,K9265,132
11533,11555,27.91666667,119.2333333,K9265,131
14458,11555,27.91666667,119.2333333,K9265,72
17377,11555,27.91666667,119.2333333,K9265,115
20305,11555,27.91666667,119.2333333,K9265,5
2223,11440,28.58417,120.7997,K8222,231
5155,11440,28.58417,120.7997,K8222,190
8094,11440,28.58417,120.7997,K8222,275
11027,11440,28.58417,120.7997,K8222,388
13955,11440,28.58417,120.7997,K8222,487
16875,11440,28.58417,120.7997,K8222,622
19803,11440,28.58417,120.7997,K8222,645
2660,11330,27.66666667,119.0833333,K9183,27
5591,11330,27.66666667,119.0833333,K9183,23
8531,11330,27.66666667,119.0833333,K9183,25
11464,11330,27.66666667,119.0833333,K9183,58
14389,11330,27.66666667,119.0833333,K9183,65
17308,11330,27.66666667,119.0833333,K9183,13
20236,11330,27.66666667,119.0833333,K9183,78
1955,11300,28.93,120.6,K6251,138
4888,11300,28.93,120.6,K6251,142
7828,11300,28.93,120.6,K6251,142
10760,11300,28.93,120.6,K6251,152
13687,11300,28.93,120.6,K6251,157
16609,11300,28.93,120.6,K6251,220
19536,11300,28.93,120.6,K6251,311
2517,11260,28.36666667,119.05,K9034,73
5448,11260,28.36666667,119.05,K9034,68
8388,11260,28.36666667,119.05,K9034,125
11321,11260,28.36666667,119.05,K9034,114
14246,11260,28.36666667,119.05,K9034,64
17167,11260,28.36666667,119.05,K9034,45
20094,11260,28.36666667,119.05,K9034,27
2812,11157,27.8,119.6,K9364,152
5743,11157,27.8,119.6,K9364,99
8683,11157,27.8,119.6,K9364,64
11616,11157,27.8,119.6,K9364,30
14541,11157,27.8,119.6,K9364,37
17460,11157,27.8,119.6,K9364,21
20388,11157,27.8,119.6,K9364,30
2166,11058,28.35,119.1333333,K7820,51
5098,11058,28.35,119.1333333,K7820,49
8038,11058,28.35,119.1333333,K7820,90
10971,11058,28.35,119.1333333,K7820,149
13898,11058,28.35,119.1333333,K7820,134
16819,11058,28.35,119.1333333,K7820,62
19747,11058,28.35,119.1333333,K7820,49
2656,10980,27.85,119.0833333,K9178,55
5587,10980,27.85,119.0833333,K9178,56
8527,10980,27.85,119.0833333,K9178,58
11460,10980,27.85,119.0833333,K9178,116
14385,10980,27.85,119.0833333,K9178,29
17304,10980,27.85,119.0833333,K9178,9
20232,10980,27.85,119.0833333,K9178,6
2734,10950,28.03333333,119.4333333,K9270,146
5665,10950,28.03333333,119.4333333,K9270,198
8605,10950,28.03333333,119.4333333,K9270,105
11538,10950,28.03333333,119.4333333,K9270,35
14463,10950,28.03333333,119.4333333,K9270,46
17382,10950,28.03333333,119.4333333,K9270,30
20310,10950,28.03333333,119.4333333,K9270,84
145,10940,30.03333333,118.9833333,K1147,53
3077,10940,30.03333333,118.9833333,K1147,49
6008,10940,30.03333333,118.9833333,K1147,64
8949,10940,30.03333333,118.9833333,K1147,41
11881,10940,30.03333333,118.9833333,K1147,58
14806,10940,30.03333333,118.9833333,K1147,100
17726,10940,30.03333333,118.9833333,K1147,81
2496,10880,27.91666667,119.3,K9012,40
5427,10880,27.91666667,119.3,K9012,70
8367,10880,27.91666667,119.3,K9012,98
11300,10880,27.91666667,119.3,K9012,46
14225,10880,27.91666667,119.3,K9012,33
17146,10880,27.91666667,119.3,K9012,12
20074,10880,27.91666667,119.3,K9012,2
2788,10850,27.58333333,119.3,K9340,8
5719,10850,27.58333333,119.3,K9340,23
8659,10850,27.58333333,119.3,K9340,19
11592,10850,27.58333333,119.3,K9340,18
14517,10850,27.58333333,119.3,K9340,2
17436,10850,27.58333333,119.3,K9340,6
20364,10850,27.58333333,119.3,K9340,16
2811,10811,27.73333333,119.4666667,K9363,27
5742,10811,27.73333333,119.4666667,K9363,63
8682,10811,27.73333333,119.4666667,K9363,31
11615,10811,27.73333333,119.4666667,K9363,5
14540,10811,27.73333333,119.4666667,K9363,1
17459,10811,27.73333333,119.4666667,K9363,2
20387,10811,27.73333333,119.4666667,K9363,1
2682,10770,27.86666667,119.2833333,K9217,38
5613,10770,27.86666667,119.2833333,K9217,69
8553,10770,27.86666667,119.2833333,K9217,76
11486,10770,27.86666667,119.2833333,K9217,47
14411,10770,27.86666667,119.2833333,K9217,23
17330,10770,27.86666667,119.2833333,K9217,22
20258,10770,27.86666667,119.2833333,K9217,2
2735,10730,28.55,119.9333333,K9278,20
2775,10730,28.03333333,119.45,K9327,124
5666,10730,28.55,119.9333333,K9278,41
5706,10730,28.03333333,119.45,K9327,211
8606,10730,28.55,119.9333333,K9278,59
8646,10730,28.03333333,119.45,K9327,112
11539,10730,28.55,119.9333333,K9278,63
11579,10730,28.03333333,119.45,K9327,24
14464,10730,28.55,119.9333333,K9278,53
14504,10730,28.03333333,119.45,K9327,42
17383,10730,28.55,119.9333333,K9278,35
17423,10730,28.03333333,119.45,K9327,30
20311,10730,28.55,119.9333333,K9278,17
20351,10730,28.03333333,119.45,K9327,63
2726,10700,27.61666667,119.2833333,K9262,3
2796,10700,27.7,119.6333333,K9348,72
5657,10700,27.61666667,119.2833333,K9262,14
5727,10700,27.7,119.6333333,K9348,87
8597,10700,27.61666667,119.2833333,K9262,14
8667,10700,27.7,119.6333333,K9348,65
11530,10700,27.61666667,119.2833333,K9262,13
11600,10700,27.7,119.6333333,K9348,36
14455,10700,27.61666667,119.2833333,K9262,2
14525,10700,27.7,119.6333333,K9348,30
17374,10700,27.61666667,119.2833333,K9262,4
17444,10700,27.7,119.6333333,K9348,24
20302,10700,27.61666667,119.2833333,K9262,10
20372,10700,27.7,119.6333333,K9348,17
2657,10690,27.78333333,119.2833333,K9180,8
5588,10690,27.78333333,119.2833333,K9180,24
8528,10690,27.78333333,119.2833333,K9180,25
11461,10690,27.78333333,119.2833333,K9180,19
14386,10690,27.78333333,119.2833333,K9180,5
17305,10690,27.78333333,119.2833333,K9180,20
20233,10690,27.78333333,119.2833333,K9180,7
2754,10660,27.6,119.4666667,K9306,30
5685,10660,27.6,119.4666667,K9306,86
8625,10660,27.6,119.4666667,K9306,97
11558,10660,27.6,119.4666667,K9306,33
14483,10660,27.6,119.4666667,K9306,10
17402,10660,27.6,119.4666667,K9306,23
20330,10660,27.6,119.4666667,K9306,5
2524,10650,27.8,119.6,K9041,130
5455,10650,27.8,119.6,K9041,85
8395,10650,27.8,119.6,K9041,49
11328,10650,27.8,119.6,K9041,15
14253,10650,27.8,119.6,K9041,27
17174,10650,27.8,119.6,K9041,14
20101,10650,27.8,119.6,K9041,21
2741,10380,28.43333333,119.2333333,K9285,0
5672,10380,28.43333333,119.2333333,K9285,0
8612,10380,28.43333333,119.2333333,K9285,0
11545,10380,28.43333333,119.2333333,K9285,0
14470,10380,28.43333333,119.2333333,K9285,0
17389,10380,28.43333333,119.2333333,K9285,0
20317,10380,28.43333333,119.2333333,K9285,0
33,10230,30.28333333,119.1,K1033,181
2965,10230,30.28333333,119.1,K1033,145
5896,10230,30.28333333,119.1,K1033,85
8837,10230,30.28333333,119.1,K1033,122
11769,10230,30.28333333,119.1,K1033,65
14694,10230,30.28333333,119.1,K1033,206
17614,10230,30.28333333,119.1,K1033,187
2659,10220,27.68333333,119.45,K9182,45
5590,10220,27.68333333,119.45,K9182,97
8530,10220,27.68333333,119.45,K9182,61
11463,10220,27.68333333,119.45,K9182,10
14388,10220,27.68333333,119.45,K9182,4
17307,10220,27.68333333,119.45,K9182,7
20235,10220,27.68333333,119.45,K9182,4
2516,10210,28.3,119.3,K9033,52
5447,10210,28.3,119.3,K9033,59
8387,10210,28.3,119.3,K9033,80
11320,10210,28.3,119.3,K9033,9
14245,10210,28.3,119.3,K9033,32
17166,10210,28.3,119.3,K9033,44
20093,10210,28.3,119.3,K9033,67
2809,10026,28.43333333,119.1166667,K9361,71
5740,10026,28.43333333,119.1166667,K9361,75
8680,10026,28.43333333,119.1166667,K9361,96
11613,10026,28.43333333,119.1166667,K9361,74
14538,10026,28.43333333,119.1166667,K9361,102
17457,10026,28.43333333,119.1166667,K9361,80
20385,10026,28.43333333,119.1166667,K9361,78
2638,9920,27.76666667,119.65,K9160,88
5569,9920,27.76666667,119.65,K9160,91
8509,9920,27.76666667,119.65,K9160,60
11442,9920,27.76666667,119.65,K9160,58
14367,9920,27.76666667,119.65,K9160,49
17286,9920,27.76666667,119.65,K9160,32
20214,9920,27.76666667,119.65,K9160,49
2724,9902,27.45,119.15,K9260,38
5655,9902,27.45,119.15,K9260,34
8595,9902,27.45,119.15,K9260,54
11528,9902,27.45,119.15,K9260,77
14453,9902,27.45,119.15,K9260,65
17372,9902,27.45,119.15,K9260,23
20300,9902,27.45,119.15,K9260,61
2229,9890,28.59833,120.82,K8270,222
2785,9890,27.6,119.35,K9337,17
5161,9890,28.59833,120.82,K8270,155
5716,9890,27.6,119.35,K9337,51
8100,9890,28.59833,120.82,K8270,194
8656,9890,27.6,119.35,K9337,31
11033,9890,28.59833,120.82,K8270,265
11589,9890,27.6,119.35,K9337,34
13961,9890,28.59833,120.82,K8270,353
14514,9890,27.6,119.35,K9337,1
16881,9890,28.59833,120.82,K8270,418
17433,9890,27.6,119.35,K9337,8
19809,9890,28.59833,120.82,K8270,500
20361,9890,27.6,119.35,K9337,7
2509,9800,28.68333333,120.2166667,K9026,276
5440,9800,28.68333333,120.2166667,K9026,224
8380,9800,28.68333333,120.2166667,K9026,227
11313,9800,28.68333333,120.2166667,K9026,168
14238,9800,28.68333333,120.2166667,K9026,156
17159,9800,28.68333333,120.2166667,K9026,104
20087,9800,28.68333333,120.2166667,K9026,120
2689,9681,27.95,119.5333333,K9224,129
5620,9681,27.95,119.5333333,K9224,118
8560,9681,27.95,119.5333333,K9224,93
11493,9681,27.95,119.5333333,K9224,35
14418,9681,27.95,119.5333333,K9224,29
17337,9681,27.95,119.5333333,K9224,18
20265,9681,27.95,119.5333333,K9224,40
2144,9680,28.71666667,119.0166667,K7426,69
5076,9680,28.71666667,119.0166667,K7426,70
8016,9680,28.71666667,119.0166667,K7426,117
10949,9680,28.71666667,119.0166667,K7426,126
13876,9680,28.71666667,119.0166667,K7426,103
16797,9680,28.71666667,119.0166667,K7426,157
19725,9680,28.71666667,119.0166667,K7426,135
2710,9610,27.9,119.35,K9245,69
5641,9610,27.9,119.35,K9245,73
8581,9610,27.9,119.35,K9245,132
11514,9610,27.9,119.35,K9245,44
14439,9610,27.9,119.35,K9245,33
17358,9610,27.9,119.35,K9245,8
20286,9610,27.9,119.35,K9245,3
2377,9510,29.25833,121.0914,K8703,137
5308,9510,29.25833,121.0914,K8703,194
8248,9510,29.25833,121.0914,K8703,425
11181,9510,29.25833,121.0914,K8703,303
14107,9510,29.25833,121.0914,K8703,198
17027,9510,29.25833,121.0914,K8703,260
19955,9510,29.25833,121.0914,K8703,180
1885,9500,29.18333333,119.4333333,K6173,86
4818,9500,29.18333333,119.4333333,K6173,107
7758,9500,29.18333333,119.4333333,K6173,2
10690,9500,29.18333333,119.4333333,K6173,48
13617,9500,29.18333333,119.4333333,K6173,55
16540,9500,29.18333333,119.4333333,K6173,36
19466,9500,29.18333333,119.4333333,K6173,39
2745,9470,27.5,119.2333333,K9290,10
5676,9470,27.5,119.2333333,K9290,10
8616,9470,27.5,119.2333333,K9290,38
11549,9470,27.5,119.2333333,K9290,15
14474,9470,27.5,119.2333333,K9290,3
17393,9470,27.5,119.2333333,K9290,4
20321,9470,27.5,119.2333333,K9290,11
2542,9390,27.55,119.4333333,K9059,18
5473,9390,27.55,119.4333333,K9059,70
8413,9390,27.55,119.4333333,K9059,85
11346,9390,27.55,119.4333333,K9059,35
14271,9390,27.55,119.4333333,K9059,4
17192,9390,27.55,119.4333333,K9059,5
20119,9390,27.55,119.4333333,K9059,3
1474,9310,29.36666667,121.1666667,K4901,120
2504,9310,28.5,120.2666667,K9020,125
4406,9310,29.36666667,121.1666667,K4901,190
5435,9310,28.5,120.2666667,K9020,206
7346,9310,29.36666667,121.1666667,K4901,249
8375,9310,28.5,120.2666667,K9020,243
10278,9310,29.36666667,121.1666667,K4901,347
11308,9310,28.5,120.2666667,K9020,236
13205,9310,29.36666667,121.1666667,K4901,357
14233,9310,28.5,120.2666667,K9020,259
16128,9310,29.36666667,121.1666667,K4901,332
17154,9310,28.5,120.2666667,K9020,271
19054,9310,29.36666667,121.1666667,K4901,270
20082,9310,28.5,120.2666667,K9020,137
902,9270,27.51666667,120.1,K3110,18
2681,9270,27.83333333,119.2666667,K9216,21
3834,9270,27.51666667,120.1,K3110,12
5612,9270,27.83333333,119.2666667,K9216,34
6765,9270,27.51666667,120.1,K3110,19
8552,9270,27.83333333,119.2666667,K9216,38
9706,9270,27.51666667,120.1,K3110,12
11485,9270,27.83333333,119.2666667,K9216,46
12636,9270,27.51666667,120.1,K3110,3
14410,9270,27.83333333,119.2666667,K9216,31
15560,9270,27.51666667,120.1,K3110,8
17329,9270,27.83333333,119.2666667,K9216,48
18478,9270,27.51666667,120.1,K3110,10
20257,9270,27.83333333,119.2666667,K9216,7
2404,9250,28.97583,120.8189,K8730,134
5335,9250,28.97583,120.8189,K8730,142
8275,9250,28.97583,120.8189,K8730,186
11208,9250,28.97583,120.8189,K8730,178
14134,9250,28.97583,120.8189,K8730,215
17054,9250,28.97583,120.8189,K8730,348
19982,9250,28.97583,120.8189,K8730,476
93,9210,30.2,118.9333333,K1095,69
3025,9210,30.2,118.9333333,K1095,88
5956,9210,30.2,118.9333333,K1095,24
8897,9210,30.2,118.9333333,K1095,39
11829,9210,30.2,118.9333333,K1095,33
14754,9210,30.2,118.9333333,K1095,89
17674,9210,30.2,118.9333333,K1095,178
2401,9190,29.15139,121.1528,K8727,156
5332,9190,29.15139,121.1528,K8727,142
8272,9190,29.15139,121.1528,K8727,172
11205,9190,29.15139,121.1528,K8727,156
14131,9190,29.15139,121.1528,K8727,155
17051,9190,29.15139,121.1528,K8727,135
19979,9190,29.15139,121.1528,K8727,242
861,9170,27.96666667,120.15,K3066,18
3792,9170,27.96666667,120.15,K3066,18
6723,9170,27.96666667,120.15,K3066,23
9664,9170,27.96666667,120.15,K3066,24
12595,9170,27.96666667,120.15,K3066,23
15519,9170,27.96666667,120.15,K3066,23
18438,9170,27.96666667,120.15,K3066,12
2613,9150,28.53333333,120.1833333,K9135,52
5544,9150,28.53333333,120.1833333,K9135,98
8484,9150,28.53333333,120.1833333,K9135,73
11417,9150,28.53333333,120.1833333,K9135,90
14342,9150,28.53333333,120.1833333,K9135,90
17263,9150,28.53333333,120.1833333,K9135,93
20190,9150,28.53333333,120.1833333,K9135,176
44,9040,30.11666667,118.9,K1045,36
2976,9040,30.11666667,118.9,K1045,38
5907,9040,30.11666667,118.9,K1045,9
8848,9040,30.11666667,118.9,K1045,19
11780,9040,30.11666667,118.9,K1045,17
14705,9040,30.11666667,118.9,K1045,27
17625,9040,30.11666667,118.9,K1045,78
420,9030,30.4,119.5,K1614,111
881,9030,27.48333333,119.7833333,K3089,81
3352,9030,30.4,119.5,K1614,92
3813,9030,27.48333333,119.7833333,K3089,23
6282,9030,30.4,119.5,K1614,99
6744,9030,27.48333333,119.7833333,K3089,0
9224,9030,30.4,119.5,K1614,92
9685,9030,27.48333333,119.7833333,K3089,0
12156,9030,30.4,119.5,K1614,168
12615,9030,27.48333333,119.7833333,K3089,0
15081,9030,30.4,119.5,K1614,195
15539,9030,27.48333333,119.7833333,K3089,0
18001,9030,30.4,119.5,K1614,151
18458,9030,27.48333333,119.7833333,K3089,0
2633,8990,27.98333333,119.4333333,K9155,92
5564,8990,27.98333333,119.4333333,K9155,147
8504,8990,27.98333333,119.4333333,K9155,100
11437,8990,27.98333333,119.4333333,K9155,23
14362,8990,27.98333333,119.4333333,K9155,37
17281,8990,27.98333333,119.4333333,K9155,25
20209,8990,27.98333333,119.4333333,K9155,94
1954,8960,28.86,120.46,K6250,100
4887,8960,28.86,120.46,K6250,112
7827,8960,28.86,120.46,K6250,114
10759,8960,28.86,120.46,K6250,127
13686,8960,28.86,120.46,K6250,115
16608,8960,28.86,120.46,K6250,189
19535,8960,28.86,120.46,K6250,90
2815,8920,28.18333333,118.9666667,K9395,19
5746,8920,28.18333333,118.9666667,K9395,27
8686,8920,28.18333333,118.9666667,K9395,34
11619,8920,28.18333333,118.9666667,K9395,41
14544,8920,28.18333333,118.9666667,K9395,22
17463,8920,28.18333333,118.9666667,K9395,22
20391,8920,28.18333333,118.9666667,K9395,52
2725,8910,27.68333333,119.2,K9261,12
5656,8910,27.68333333,119.2,K9261,26
8596,8910,27.68333333,119.2,K9261,33
11529,8910,27.68333333,119.2,K9261,35
14454,8910,27.68333333,119.2,K9261,29
17373,8910,27.68333333,119.2,K9261,32
20301,8910,27.68333333,119.2,K9261,90
1961,8900,28.89,120.54,K6257,53
4894,8900,28.89,120.54,K6257,64
7834,8900,28.89,120.54,K6257,44
10766,8900,28.89,120.54,K6257,52
13693,8900,28.89,120.54,K6257,31
16615,8900,28.89,120.54,K6257,52
19542,8900,28.89,120.54,K6257,79
2500,8880,27.55,119.25,K9016,9
5431,8880,27.55,119.25,K9016,20
8371,8880,27.55,119.25,K9016,37
11304,8880,27.55,119.25,K9016,19
14229,8880,27.55,119.25,K9016,7
17150,8880,27.55,119.25,K9016,3
20078,8880,27.55,119.25,K9016,11
1117,8860,28.53333333,120.5166667,K3327,183
4049,8860,28.53333333,120.5166667,K3327,153
6980,8860,28.53333333,120.5166667,K3327,152
9921,8860,28.53333333,120.5166667,K3327,236
12848,8860,28.53333333,120.5166667,K3327,287
15772,8860,28.53333333,120.5166667,K3327,437
18689,8860,28.53333333,120.5166667,K3327,399
2680,8740,28.71666667,119.0666667,K9215,37
5611,8740,28.71666667,119.0666667,K9215,55
8551,8740,28.71666667,119.0666667,K9215,92
11484,8740,28.71666667,119.0666667,K9215,107
14409,8740,28.71666667,119.0666667,K9215,51
17328,8740,28.71666667,119.0666667,K9215,119
20256,8740,28.71666667,119.0666667,K9215,99
2510,8720,28.56666667,120.2666667,K9027,138
2755,8720,27.5,119.1833333,K9307,7
5441,8720,28.56666667,120.2666667,K9027,231
5686,8720,27.5,119.1833333,K9307,5
8381,8720,28.56666667,120.2666667,K9027,209
8626,8720,27.5,119.1833333,K9307,8
11314,8720,28.56666667,120.2666667,K9027,102
11559,8720,27.5,119.1833333,K9307,9
14239,8720,28.56666667,120.2666667,K9027,105
14484,8720,27.5,119.1833333,K9307,3
17160,8720,28.56666667,120.2666667,K9027,98
17403,8720,27.5,119.1833333,K9307,0
20088,8720,28.56666667,120.2666667,K9027,93
20331,8720,27.5,119.1833333,K9307,7
2484,8710,28.62583,120.8078,K8949,185
5415,8710,28.62583,120.8078,K8949,169
8355,8710,28.62583,120.8078,K8949,183
11288,8710,28.62583,120.8078,K8949,289
14213,8710,28.62583,120.8078,K8949,340
17134,8710,28.62583,120.8078,K8949,492
20062,8710,28.62583,120.8078,K8949,526
1191,8640,27.96666667,119.9666667,K3722,29
2644,8640,27.76666667,119.4666667,K9166,30
4123,8640,27.96666667,119.9666667,K3722,20
5575,8640,27.76666667,119.4666667,K9166,58
7063,8640,27.96666667,119.9666667,K3722,49
8515,8640,27.76666667,119.4666667,K9166,33
9995,8640,27.96666667,119.9666667,K3722,28
11448,8640,27.76666667,119.4666667,K9166,6
12922,8640,27.96666667,119.9666667,K3722,35
14373,8640,27.76666667,119.4666667,K9166,2
15845,8640,27.96666667,119.9666667,K3722,26
17292,8640,27.76666667,119.4666667,K9166,3
18772,8640,27.96666667,119.9666667,K3722,14
20220,8640,27.76666667,119.4666667,K9166,0
719,8560,29.35,121.2166667,K2815,136
1133,8560,27.55,120.0333333,K3343,17
3650,8560,29.35,121.2166667,K2815,195
4065,8560,27.55,120.0333333,K3343,10
6581,8560,29.35,121.2166667,K2815,313
6996,8560,27.55,120.0333333,K3343,18
9522,8560,29.35,121.2166667,K2815,325
9937,8560,27.55,120.0333333,K3343,9
12454,8560,29.35,121.2166667,K2815,275
12864,8560,27.55,120.0333333,K3343,1
15380,8560,29.35,121.2166667,K2815,311
15788,8560,27.55,120.0333333,K3343,14
18300,8560,29.35,121.2166667,K2815,269
18705,8560,27.55,120.0333333,K3343,15
853,8510,27.86666667,119.8333333,K3057,88
2629,8510,27.96666667,119.4666667,K9151,65
3784,8510,27.86666667,119.8333333,K3057,11
5560,8510,27.96666667,119.4666667,K9151,94
6715,8510,27.86666667,119.8333333,K3057,22
8500,8510,27.96666667,119.4666667,K9151,60
9656,8510,27.86666667,119.8333333,K3057,15
11433,8510,27.96666667,119.4666667,K9151,21
12587,8510,27.86666667,119.8333333,K3057,12
14358,8510,27.96666667,119.4666667,K9151,39
15511,8510,27.86666667,119.8333333,K3057,33
17277,8510,27.96666667,119.4666667,K9151,22
18430,8510,27.86666667,119.8333333,K3057,17
20205,8510,27.96666667,119.4666667,K9151,77
1846,8500,28.91666667,120.5666667,K6125,123
4779,8500,28.91666667,120.5666667,K6125,129
7719,8500,28.91666667,120.5666667,K6125,129
10651,8500,28.91666667,120.5666667,K6125,115
13578,8500,28.91666667,120.5666667,K6125,105
16501,8500,28.91666667,120.5666667,K6125,166
19427,8500,28.91666667,120.5666667,K6125,227
1197,8440,27.48333333,119.7333333,K3914,45
4129,8440,27.48333333,119.7333333,K3914,9
7069,8440,27.48333333,119.7333333,K3914,0
10001,8440,27.48333333,119.7333333,K3914,0
12928,8440,27.48333333,119.7333333,K3914,1
15851,8440,27.48333333,119.7333333,K3914,0
18778,8440,27.48333333,119.7333333,K3914,0
1837,8430,28.73333333,119.6833333,K6116,223
4770,8430,28.73333333,119.6833333,K6116,61
7710,8430,28.73333333,119.6833333,K6116,58
10642,8430,28.73333333,119.6833333,K6116,130
13569,8430,28.73333333,119.6833333,K6116,226
16492,8430,28.73333333,119.6833333,K6116,97
19418,8430,28.73333333,119.6833333,K6116,83
2506,8410,28,119.3666667,K9022,70
5437,8410,28,119.3666667,K9022,95
8377,8410,28,119.3666667,K9022,122
11310,8410,28,119.3666667,K9022,31
14235,8410,28,119.3666667,K9022,35
17156,8410,28,119.3666667,K9022,4
20084,8410,28,119.3666667,K9022,9
2792,8360,27.95,119.7833333,K9344,84
5723,8360,27.95,119.7833333,K9344,35
8663,8360,27.95,119.7833333,K9344,40
11596,8360,27.95,119.7833333,K9344,35
14521,8360,27.95,119.7833333,K9344,53
17440,8360,27.95,119.7833333,K9344,86
20368,8360,27.95,119.7833333,K9344,25
940,8340,27.91666667,120.0166667,K3148,39
3872,8340,27.91666667,120.0166667,K3148,48
6803,8340,27.91666667,120.0166667,K3148,69
9744,8340,27.91666667,120.0166667,K3148,36
12672,8340,27.91666667,120.0166667,K3148,41
15596,8340,27.91666667,120.0166667,K3148,9
18514,8340,27.91666667,120.0166667,K3148,8
2491,8310,28.18333333,119.7833333,K9006,225
5422,8310,28.18333333,119.7833333,K9006,117
8362,8310,28.18333333,119.7833333,K9006,185
11295,8310,28.18333333,119.7833333,K9006,203
14220,8310,28.18333333,119.7833333,K9006,280
17141,8310,28.18333333,119.7833333,K9006,300
20069,8310,28.18333333,119.7833333,K9006,152
1079,8302,27.48333333,119.9333333,K3287,77
4011,8302,27.48333333,119.9333333,K3287,8
6942,8302,27.48333333,119.9333333,K3287,14
9883,8302,27.48333333,119.9333333,K3287,11
12810,8302,27.48333333,119.9333333,K3287,18
15734,8302,27.48333333,119.9333333,K3287,1
18652,8302,27.48333333,119.9333333,K3287,1
1976,8300,29.49,120.46,K6293,65
4909,8300,29.49,120.46,K6293,34
7849,8300,29.49,120.46,K6293,87
10781,8300,29.49,120.46,K6293,107
13708,8300,29.49,120.46,K6293,62
16629,8300,29.49,120.46,K6293,49
19557,8300,29.49,120.46,K6293,72
2685,8291,27.85,119.5333333,K9220,56
5616,8291,27.85,119.5333333,K9220,45
8556,8291,27.85,119.5333333,K9220,40
11489,8291,27.85,119.5333333,K9220,14
14414,8291,27.85,119.5333333,K9220,22
17333,8291,27.85,119.5333333,K9220,6
20261,8291,27.85,119.5333333,K9220,17
2480,8250,28.91639,120.7275,K8945,142
5411,8250,28.91639,120.7275,K8945,122
8351,8250,28.91639,120.7275,K8945,157
11284,8250,28.91639,120.7275,K8945,155
14209,8250,28.91639,120.7275,K8945,182
17130,8250,28.91639,120.7275,K8945,273
20058,8250,28.91639,120.7275,K8945,363
657,8205,29.71666667,121.0833333,K2631,40
3588,8205,29.71666667,121.0833333,K2631,69
6519,8205,29.71666667,121.0833333,K2631,145
9461,8205,29.71666667,121.0833333,K2631,229
12393,8205,29.71666667,121.0833333,K2631,193
15319,8205,29.71666667,121.0833333,K2631,179
18239,8205,29.71666667,121.0833333,K2631,66
941,8180,27.96666667,120.0666667,K3149,82
3873,8180,27.96666667,120.0666667,K3149,98
6804,8180,27.96666667,120.0666667,K3149,133
9745,8180,27.96666667,120.0666667,K3149,73
12673,8180,27.96666667,120.0666667,K3149,35
15597,8180,27.96666667,120.0666667,K3149,28
18515,8180,27.96666667,120.0666667,K3149,14
1397,8140,29.65,120.9833333,K4612,13
4329,8140,29.65,120.9833333,K4612,49
7269,8140,29.65,120.9833333,K4612,93
10201,8140,29.65,120.9833333,K4612,108
13128,8140,29.65,120.9833333,K4612,69
16051,8140,29.65,120.9833333,K4612,111
18978,8140,29.65,120.9833333,K4612,58
1069,8130,27.9,119.9,K3277,36
4001,8130,27.9,119.9,K3277,12
6932,8130,27.9,119.9,K3277,31
9873,8130,27.9,119.9,K3277,21
12800,8130,27.9,119.9,K3277,20
15724,8130,27.9,119.9,K3277,18
18642,8130,27.9,119.9,K3277,7
1192,8110,27.88333333,120.0833333,K3723,41
4124,8110,27.88333333,120.0833333,K3723,65
7064,8110,27.88333333,120.0833333,K3723,51
9996,8110,27.88333333,120.0833333,K3723,41
12923,8110,27.88333333,120.0833333,K3723,33
15846,8110,27.88333333,120.0833333,K3723,14
18773,8110,27.88333333,120.0833333,K3723,6
2757,8090,27.86666667,119.6833333,K9309,170
5688,8090,27.86666667,119.6833333,K9309,66
8628,8090,27.86666667,119.6833333,K9309,76
11561,8090,27.86666667,119.6833333,K9309,44
14486,8090,27.86666667,119.6833333,K9309,98
17405,8090,27.86666667,119.6833333,K9309,103
20333,8090,27.86666667,119.6833333,K9309,85
903,8080,27.56666667,119.9833333,K3111,31
3835,8080,27.56666667,119.9833333,K3111,2
6766,8080,27.56666667,119.9833333,K3111,12
9707,8080,27.56666667,119.9833333,K3111,7
12637,8080,27.56666667,119.9833333,K3111,1
15561,8080,27.56666667,119.9833333,K3111,4
18479,8080,27.56666667,119.9833333,K3111,1
2359,8050,29.00028,120.9667,K8643,91
5290,8050,29.00028,120.9667,K8643,78
8230,8050,29.00028,120.9667,K8643,117
11163,8050,29.00028,120.9667,K8643,109
14089,8050,29.00028,120.9667,K8643,149
