IIiii,Height,lat,lon,RR,RR_Totle,Z,,
58631,1343,28.9,118.5,22.14285714,15.5,134.3,,
K1674,930,29.23333333,119.1666667,22.14285714,15.5,93,,
K3019,683,27.98111,120.9469,22.14285714,15.5,68.3,,
K5505,46,31,120.8333333,22.14285714,15.5,4.6,,
K5610,33,30.9,120.8,22.14285714,15.5,3.3,,
K6144,700,29.16666667,119.7,22.14285714,15.5,70,,
K7121,985,28.76666667,118.6333333,22.14285714,15.5,98.5,,
K3260,1480,27.95,120.7333333,22,15.4,148,,
K7207,1010,28.88333333,118.6,22,15.4,101,,
K7515,980,28.96666667,118.75,22,15.4,98,,
K7517,800,28.98,118.92,22,15.4,80,,
K5627,38,30.95,120.8333333,21.85714286,15.3,3.8,,
K1293,1700,29.58333333,118.9166667,21.71428571,15.2,170,,
K3124,5990,27.31666667,119.8,21.71428571,15.2,599,,
K3258,10,27.98333333,120.7166667,21.71428571,15.2,1,,
K6003,1270,29.23333333,119.9,21.71428571,15.2,127,,
K6076,500,29.26666667,119.4666667,21.71428571,15.2,50,,
K6217,420,29.32,119.5,21.71428571,15.2,42,,
K6219,680,29.29,119.34,21.71428571,15.2,68,,
K9089,640,28.31666667,120.2333333,21.71428571,15.2,64,,
K9300,4510,28.55,119.7833333,21.71428571,15.2,451,,
K1324,4030,29.71666667,119,21.57142857,15.1,403,,
K3912,90,28,120.6666667,21.57142857,15.1,9,,
K4633,940,29.51666667,120.6,21.57142857,15.1,94,,
K6218,770,29.23,119.25,21.57142857,15.1,77,,
K6230,1300,29.09,120.27,21.57142857,15.1,130,,
K7107,1950,28.63333333,118.4833333,21.57142857,15.1,195,,
K9036,2520,28.15,119.2333333,21.57142857,15.1,252,,
K3371,570,28.18861,120.4675,21.42857143,15,57,,
K7111,1176,28.66666667,118.5333333,21.42857143,15,117.6,,
K1365,1910,29.51666667,118.6166667,21.28571429,14.9,191,,
K3195,70,27.86666667,120.7833333,21.28571429,14.9,7,,
K4622,230,29.55,120.7666667,21.28571429,14.9,23,,
K5518,38,30.71666667,121.1666667,21.28571429,14.9,3.8,,
K5528,50,30.76666667,121,21.28571429,14.9,5,,
K7212,970,28.9,118.5666667,21.28571429,14.9,97,,
K9337,9890,27.6,119.35,21.28571429,14.9,989,,
K1024,500,29.36666667,119.5166667,21.14285714,14.8,50,,
K1367,1920,29.56666667,119.2333333,21.14285714,14.8,192,,
K6303,1200,29.35,119.47,21.14285714,14.8,120,,
K9171,5170,28.18333333,119,21.14285714,14.8,517,,
K9303,4180,27.73333333,118.9833333,21.14285714,14.8,418,,
K9347,3610,27.85,119.4333333,21.14285714,14.8,361,,
K3267,4610,27.33333333,120.4,21,14.7,461,,
K5008,60,30.71666667,120.4166667,21,14.7,6,,
K5034,100,30.8,120.4333333,21,14.7,10,,
K9044,3330,28.76666667,120.2666667,21,14.7,333,,
K9282,1760,28.46666667,119.4,21,14.7,176,,
K1358,1700,29.55,118.7166667,20.85714286,14.6,170,,
K5004,80,30.86666667,120.4166667,20.85714286,14.6,8,,
K5112,60,30.63333333,120.1333333,20.85714286,14.6,6,,
K6112,710,29.21666667,120.2833333,20.85714286,14.6,71,,
K7313,1360,29.21666667,119.15,20.85714286,14.6,136,,
K9338,6890,27.65,119.2333333,20.85714286,14.6,689,,
K1141,1130,29.53333333,118.9666667,20.71428571,14.5,113,,
K3088,250,28,120.6666667,20.71428571,14.5,25,,
K3277,8130,27.9,119.9,20.71428571,14.5,813,,
K3703,3990,27.79333,119.8983,20.71428571,14.5,399,,
K5502,35,30.91666667,120.7166667,20.71428571,14.5,3.5,,
K7412,800,29.01666667,118.95,20.71428571,14.5,80,,
K9266,5248,28.16666667,118.8166667,20.71428571,14.5,524.8,,
K1140,790,29.86666667,119.0333333,20.57142857,14.4,79,,
K5064,120,30.71666667,120.2666667,20.57142857,14.4,12,,
K5133,30,30.93,120.19,20.57142857,14.4,3,,
K7129,1716,28.7,118.45,20.57142857,14.4,171.6,,
K9298,2810,28.51666667,119.7666667,20.57142857,14.4,281,,
K1138,1560,29.73333333,118.7833333,20.42857143,14.3,156,,
K3245,840,28,120.6333333,20.42857143,14.3,84,,
K5041,40,31.03333333,119.9833333,20.42857143,14.3,4,,
K5067,90,30.86666667,120.1166667,20.42857143,14.3,9,,
K3297,510,27.16666667,120.4333333,20.28571429,14.2,51,,
K4630,1750,29.63333333,120.7833333,20.28571429,14.2,175,,
K6018,1070,29.33333333,120.4333333,20.28571429,14.2,107,,
K7113,1068,28.83333333,118.6833333,20.28571429,14.2,106.8,,
K3066,9170,27.96666667,120.15,20.14285714,14.1,917,,
K5588,28,30.83333333,120.7166667,20.14285714,14.1,2.8,,
K6166,1550,29,120.2333333,20.14285714,14.1,155,,
K7316,760,29.15,119.1666667,20.14285714,14.1,76,,
K9284,1840,28.45,119.4333333,20.14285714,14.1,184,,
K6064,1070,28.96666667,120.1333333,20,14,107,,
K6180,920,28.88333333,119.7333333,20,14,92,,
K6297,500,29.3,119.41,20,14,50,,
K6141,380,29.1,119.6,19.85714286,13.9,38,,
K7423,4470,29.23333333,118.9666667,19.85714286,13.9,447,,
K1316,2830,29.58333333,118.85,19.71428571,13.8,283,,
K9187,3240,27.6,118.9666667,19.71428571,13.8,324,,
58556,1038,29.6,120.8166667,19.57142857,13.7,103.8,,
K5630,45,30.85,120.6666667,19.57142857,13.7,4.5,,
K6237,1110,29.22,120.39,19.57142857,13.7,111,,
K9184,4330,27.63333333,119.3833333,19.57142857,13.7,433,,
K9321,910,28.46666667,119.75,19.57142857,13.7,91,,
K1323,3200,29.58333333,118.85,19.42857143,13.6,320,,
K4020,460,29.96666667,120.7166667,19.42857143,13.6,46,,
K4615,4310,29.66666667,120.7833333,19.42857143,13.6,431,,
K4616,510,29.51666667,120.65,19.42857143,13.6,51,,
K4642,290,29.56666667,120.7166667,19.42857143,13.6,29,,
K7216,1010,28.91666667,118.6,19.42857143,13.6,101,,
K1333,1290,29.53333333,118.7666667,19.28571429,13.5,129,,
K3341,4440,27.36666667,119.8666667,19.28571429,13.5,444,,
K5027,120,31.15,119.9166667,19.28571429,13.5,12,,
K9185,7410,27.61666667,119.1666667,19.28571429,13.5,741,,
K3253,580,27.25,120.45,19.14285714,13.4,58,,
K5561,55,30.8,120.7333333,19.14285714,13.4,5.5,,
K7104,1340,28.71666667,118.4,19.14285714,13.4,134,,
K1311,1100,29.51666667,118.7666667,19,13.3,110,,
K1341,3970,29.7,118.9833333,19,13.3,397,,
K5007,40,30.85,120.1,19,13.3,4,,
K5557,45,30.95,120.8833333,19,13.3,4.5,,
K7201,830,28.95,118.6666667,19,13.3,83,,
K7204,1250,28.85,118.4333333,19,13.3,125,,
K7305,1020,29.15,119.1,19,13.3,102,,
K7328,700,29.13,119.1,19,13.3,70,,
K9078,1450,28.75,120.0666667,19,13.3,145,,
K1290,1270,29.46666667,118.5833333,18.85714286,13.2,127,,
K1305,1440,29.81666667,118.8166667,18.85714286,13.2,144,,
K4640,1380,29.63333333,120.75,18.85714286,13.2,138,,
K7105,2330,28.7,118.4833333,18.85714286,13.2,233,,
K7128,1196,28.78333333,118.4,18.85714286,13.2,119.6,,
K9144,647,28.11666667,120.0833333,18.85714286,13.2,64.7,,
K9166,8640,27.76666667,119.4666667,18.85714286,13.2,864,,
K9319,1950,28.18333333,120.2666667,18.85714286,13.2,195,,
K7017,1840,29.18333333,118.4666667,18.71428571,13.1,184,,
K7501,7010,29.13333333,118.75,18.71428571,13.1,701,,
K1301,2310,29.91666667,118.9666667,18.57142857,13,231,,
K1334,2320,29.38333333,118.4333333,18.57142857,13,232,,
K3287,8302,27.48333333,119.9333333,18.57142857,13,830.2,,
K9350,11570,27.8,119.35,18.57142857,13,1157,,
K9363,10811,27.73333333,119.4666667,18.57142857,13,1081.1,,
K2320,40,29.85,121.9666667,18.42857143,12.9,4,,
K4025,80,29.96666667,120.6,18.42857143,12.9,8,,
K7025,4460,29.4,118.3833333,18.42857143,12.9,446,,
K9318,360,28.13333333,120.1166667,18.42857143,12.9,36,,
K1672,1530,29.31666667,119.0333333,18.28571429,12.8,153,,
K4060,340,29.85,120.7333333,18.28571429,12.8,34,,
K5529,55,30.63333333,120.8166667,18.28571429,12.8,5.5,,
K6063,1310,28.95,120,18.28571429,12.8,131,,
K6147,4070,29.1,120.5666667,18.28571429,12.8,407,,
K1060,1390,29.55,118.6333333,18.14285714,12.7,139,,
K1343,1040,29.66666667,119,18.14285714,12.7,104,,
K3246,60,27.96666667,120.6833333,18.14285714,12.7,6,,
K7109,820,28.78333333,118.7,18.14285714,12.7,82,,
58768,10,27.55,121.4,18,12.6,1,,
K4643,400,29.58333333,120.8666667,18,12.6,40,,
K5515,34,30.71666667,120.9333333,18,12.6,3.4,,
K7208,1210,28.98333333,118.6666667,18,12.6,121,,
K7215,880,28.96666667,118.6166667,18,12.6,88,,
K5575,38,30.96666667,120.7833333,17.85714286,12.5,3.8,,
K5586,38,30.75,120.6333333,17.85714286,12.5,3.8,,
K1128,1150,29.5,118.8,17.71428571,12.4,115,,
K1137,1360,29.46666667,118.65,17.71428571,12.4,136,,
K1139,1510,29.43333333,118.5333333,17.71428571,12.4,151,,
K5203,40,30.73333333,120.35,17.71428571,12.4,4,,
K6174,6400,29.18333333,119.2333333,17.71428571,12.4,640,,
K9287,6410,27.51666667,118.9666667,17.71428571,12.4,641,,
K1321,2050,29.61666667,118.6833333,17.57142857,12.3,205,,
K1360,3820,29.86666667,118.9166667,17.57142857,12.3,382,,
K3147,7120,27.83333333,120,17.57142857,12.3,712,,
K3212,7230,27.43333333,119.8666667,17.57142857,12.3,723,,
K5023,160,30.78333333,120.3333333,17.57142857,12.3,16,,
K6171,680,29.31666667,120.0666667,17.57142857,12.3,68,,
K1076,1800,29.83333333,118.8666667,17.42857143,12.2,180,,
K3254,1740,27.28333333,120.4166667,17.42857143,12.2,174,,
K6197,1160,29.34,120.43,17.42857143,12.2,116,,
K7590,850,29.1,119.03,17.42857143,12.2,85,,
K9362,3902,28.53333333,119.2166667,17.42857143,12.2,390.2,,
K1327,2460,29.51666667,118.4333333,17.28571429,12.1,246,,
K3342,4040,27.46666667,119.8666667,17.28571429,12.1,404,,
K6259,710,29.24,119.94,17.28571429,12.1,71,,
K4641,200,29.56666667,120.7833333,17.14285714,12,20,,
K7205,1340,28.98333333,118.5,17.14285714,12,134,,
K9173,2810,28.05,119.1833333,17.14285714,12,281,,
K9334,4000,27.61666667,119.1166667,17.14285714,12,400,,
K3141,5910,27.45,119.8666667,17,11.9,591,,
K5026,80,30.78333333,120.1666667,17,11.9,8,,
K6192,1210,28.96666667,120.1666667,17,11.9,121,,
K9333,3340,27.58333333,118.9833333,17,11.9,334,,
K1115,1110,29.58333333,119.3,16.85714286,11.8,111,,
K1335,1590,29.66666667,118.7666667,16.85714286,11.8,159,,
K3261,150,28,120.6333333,16.85714286,11.8,15,,
K6070,1400,29.36666667,120.45,16.85714286,11.8,140,,
K6200,1100,28.86666667,120.0333333,16.85714286,11.8,110,,
K7012,1677,29.3,118.3833333,16.85714286,11.8,167.7,,
K7509,790,28.98333333,118.8666667,16.85714286,11.8,79,,
K9253,2570,28.03333333,119.1166667,16.85714286,11.8,257,,
K9256,2790,27.91666667,119.0333333,16.85714286,11.8,279,,
58765,346,27.63333333,121.2,16.71428571,11.7,34.6,,
K7206,1060,28.93333333,118.4166667,16.71428571,11.7,106,,
K7209,1010,29.06666667,118.6,16.71428571,11.7,101,,
K9252,3430,27.91666667,119.1,16.71428571,11.7,343,,
K1308,2740,29.58333333,118.6833333,16.57142857,11.6,274,,
K5134,30,30.8,120.24,16.57142857,11.6,3,,
K6007,980,29.25,119.3,16.57142857,11.6,98,,
K6175,810,29.03333333,119.4,16.57142857,11.6,81,,
K7425,2590,29.13333333,118.85,16.57142857,11.6,259,,
K6279,900,28.88,119.94,16.42857143,11.5,90,,
K7414,820,28.86666667,118.8333333,16.42857143,11.5,82,,
K9351,7030,27.58333333,119.1333333,16.42857143,11.5,703,,
K9591,90,30.08333333,122.2166667,16.42857143,11.5,9,,
K3193,200,28.13333333,120.5166667,16.28571429,11.4,20,,
K6156,700,29.28333333,120.0333333,16.28571429,11.4,70,,
K6220,860,28.88333333,120.0166667,16.28571429,11.4,86,,
K1298,1230,29.7,118.7333333,16.14285714,11.3,123,,
K3028,2800,28.13333333,120.4333333,16.14285714,11.3,280,,
K3314,380,28.15,120.4666667,16.14285714,11.3,38,,
K5061,130,30.83333333,120.2166667,16.14285714,11.3,13,,
K7822,2405,28.59,119.24,16.14285714,11.3,240.5,,
K9003,3260,27.81666667,118.9666667,16.14285714,11.3,326,,
K9124,1990,28.56666667,119.35,16.14285714,11.3,199,,
K9161,4610,27.71666667,119.5166667,16.14285714,11.3,461,,
K1342,1160,29.73333333,118.75,16,11.2,116,,
K3143,4530,27.41666667,119.9,16,11.2,453,,
K6165,1000,28.9,120.0666667,16,11.2,100,,
K7214,2650,28.91666667,118.3,16,11.2,265,,
K9186,6500,27.5,118.9,16,11.2,650,,
K1662,1250,29.28333333,119.0833333,15.85714286,11.1,125,,
K3155,3750,27.83333333,119.9333333,15.85714286,11.1,375,,
K7211,1210,28.96666667,118.4666667,15.85714286,11.1,121,,
K7511,820,28.95,118.7833333,15.85714286,11.1,82,,
K7514,1307,28.98333333,118.7,15.85714286,11.1,130.7,,
K1062,1590,29.78333333,119.2,15.71428571,11,159,,
K3226,5810,27.83333333,120.0833333,15.71428571,11,581,,
K6276,1340,29.15,120.23,15.71428571,11,134,,
K7203,2860,29.11666667,118.65,15.71428571,11,286,,
K7219,1240,29.03333333,118.5833333,15.71428571,11,124,,
K7226,1110,29.01666667,118.4666667,15.71428571,11,111,,
K9042,2790,27.81666667,119.5166667,15.71428571,11,279,,
K9060,6530,27.51666667,119.05,15.71428571,11,653,,
K1075,1230,29.43333333,118.4833333,15.57142857,10.9,123,,
K1314,1300,29.7,118.9333333,15.57142857,10.9,130,,
K3911,210,28.01666667,120.6,15.57142857,10.9,21,,
K7227,1010,28.95,118.55,15.57142857,10.9,101,,
K9335,3120,27.66666667,118.9166667,15.57142857,10.9,312,,
K9336,3420,27.76666667,118.9333333,15.57142857,10.9,342,,
K7417,850,29.08333333,119.0166667,15.42857143,10.8,85,,
K9025,12470,28.06666667,118.8166667,15.42857143,10.8,1247,,
K9180,10690,27.78333333,119.2833333,15.42857143,10.8,1069,,
K1268,1300,29.31666667,119.1166667,15.28571429,10.7,130,,
K1661,1400,29.28333333,119.0166667,15.28571429,10.7,140,,
K9263,4510,27.55,119.0166667,15.28571429,10.7,451,,
K1267,2330,29.21666667,119,15.14285714,10.6,233,,
K3093,5130,27.8,119.9,15.14285714,10.6,513,,
K3211,6070,27.48333333,120.0833333,15.14285714,10.6,607,,
K3250,90,27.21666667,120.4833333,15.14285714,10.6,9,,
K7101,1910,28.6,118.6,15.14285714,10.6,191,,
K9016,8880,27.55,119.25,15.14285714,10.6,888,,
K9061,3180,27.7,118.9166667,15.14285714,10.6,318,,
K9177,3030,27.88333333,118.9833333,15.14285714,10.6,303,,
K1065,4680,29.91666667,118.9166667,15,10.5,468,,
K1363,1170,29.58333333,118.9666667,15,10.5,117,,
K1364,1240,29.46666667,118.6833333,15,10.5,124,,
K9525,1470,30.86666667,122.6666667,15,10.5,147,,
K1057,1410,29.68333333,118.85,14.85714286,10.4,141,,
K3089,9030,27.48333333,119.7833333,14.85714286,10.4,903,,
K3090,4540,27.48333,120,14.85714286,10.4,454,,
58472,812,30.73333333,122.45,14.71428571,10.3,81.2,,
K7510,700,28.98333333,118.8333333,14.71428571,10.3,70,,
K9047,1965,28.06666667,119.15,14.71428571,10.3,196.5,,
K3208,4080,27.43333333,119.95,14.57142857,10.2,408,,
K5025,80,30.93333333,120.3,14.57142857,10.2,8,,
K9533,1060,30.68333333,122.4166667,14.57142857,10.2,106,,
K3134,6740,27.55,120.05,14.42857143,10.1,674,,
K6013,730,29.35,120.1666667,14.42857143,10.1,73,,
K6049,710,29.23333333,119.9666667,14.42857143,10.1,71,,
K9268,7909,28.11666667,118.8166667,14.42857143,10.1,790.9,,
K3029,1530,28.05,120.55,14.28571429,10,153,,
K7225,1810,29.03333333,118.5166667,14.28571429,10,181,,
K7416,1010,28.83333333,118.7333333,14.28571429,10,101,,
K9289,4940,27.68333333,119.1166667,14.28571429,10,494,,
58473,1256,30.73333333,122.8166667,14.14285714,9.9,125.6,,
K1295,1590,29.5,118.55,14.14285714,9.9,159,,
K1315,1610,29.68333333,118.7,14.14285714,9.9,161,,
K5002,90,30.96666667,120.1,14.14285714,9.9,9,,
K7900,6970,28.08333333,120.2166667,14.14285714,9.9,697,,
K7903,4840,28.1,120.18,14.14285714,9.9,484,,
K9250,4840,27.88333333,118.8666667,14.14285714,9.9,484,,
K6014,810,29.28333333,119.9333333,14,9.8,81,,
K7006,2180,29.06666667,118.15,14,9.8,218,,
58657,590,28.15,120.2833333,13.85714286,9.7,59,,
K3242,390,27.26666667,120.4666667,13.85714286,9.7,39,,
K4635,700,29.58333333,120.65,13.85714286,9.7,70,,
K5001,100,30.93333333,120.25,13.85714286,9.7,10,,
K5582,100,30.53333333,120.6833333,13.85714286,9.7,10,,
K6194,1340,29.14,120.3,13.85714286,9.7,134,,
K7005,1936,29.15,118.5166667,13.85714286,9.7,193.6,,
K9257,2350,28.08333333,119.2833333,13.85714286,9.7,235,,
58537,1541,29.13333333,118.4,13.71428571,9.6,154.1,,
K1331,2640,29.31666667,118.5666667,13.71428571,9.6,264,,
K3113,7440,27.63333333,119.6666667,13.71428571,9.6,744,,
K4850,600,29.51666667,120.9666667,13.71428571,9.6,60,,
K6038,990,29.28333333,120.4,13.71428571,9.6,99,,
K6243,830,29.31666667,120.1833333,13.71428571,9.6,83,,
K7014,1168,29.08333333,118.3833333,13.71428571,9.6,116.8,,
K1344,4200,29.91666667,118.8666667,13.57142857,9.5,420,,
K3063,1660,27.35,119.9,13.57142857,9.5,166,,
K7008,1243,29.03333333,118.35,13.57142857,9.5,124.3,,
58742,1596,28.11666667,119.55,13.42857143,9.4,159.6,,
K3123,6560,27.91666667,120.2666667,13.42857143,9.4,656,,
58758,450,27.16666667,120.4833333,13.28571429,9.3,45,,
K3279,90,28.01666667,120.6333333,13.28571429,9.3,9,,
K9181,3180,27.76666667,118.8833333,13.28571429,9.3,318,,
K9239,5097,28.06666667,120.1833333,13.28571429,9.3,509.7,,
58471,980,30.61666667,122.4166667,13.14285714,9.2,98,,
K3030,7070,27.9,120.75,13.14285714,9.2,707,,
K7213,920,28.9,118.4333333,13.14285714,9.2,92,,
K9340,10850,27.58333333,119.3,13.14285714,9.2,1085,,
58643,994,28.9,120.0333333,13,9.1,99.4,,
58647,1963,28.08333333,119.1333333,13,9.1,196.3,,
K6244,650,29.31666667,120.1,13,9.1,65,,
K7202,1670,28.83333333,118.35,13,9.1,167,,
K7402,1100,29.13333333,118.95,13,9.1,110,,
K9290,9470,27.5,119.2333333,13,9.1,947,,
K3239,720,27.35,120.5333333,12.85714286,9,72,,
K9255,5620,28.11666667,118.9,12.85714286,9,562,,
K3249,4090,27.33333333,120.4,12.71428571,8.9,409,,
K7030,1310,29.05,118.3666667,12.71428571,8.9,131,,
K9352,340,28.13333333,120.2833333,12.71428571,8.9,34,,
K3166,950,28.03333333,120.5833333,12.57142857,8.8,95,,
K3176,2640,27.96666667,120.3666667,12.57142857,8.8,264,,
K3038,1600,27.88333333,120.1666667,12.42857143,8.7,160,,
K3206,3421,27.4,119.9166667,12.42857143,8.7,342.1,,
K7029,1260,29.03333333,118.4166667,12.42857143,8.7,126,,
K9159,1840,28.13333333,120.1666667,12.42857143,8.7,184,,
K5514,40,30.81666667,120.75,12.28571429,8.6,4,,
K7028,5430,29.38333333,118.2166667,12.28571429,8.6,543,,
K9240,4110,27.71666667,119.35,12.28571429,8.6,411,,
K9045,3726,27.61666667,119.0666667,12.14285714,8.5,372.6,,
K9068,3310,27.73333333,119.3666667,12.14285714,8.5,331,,
K9149,230,28.11666667,120.3166667,12.14285714,8.5,23,,
K3343,8560,27.55,120.0333333,12,8.4,856,,
K5003,80,30.71666667,120.1666667,12,8.4,8,,
K6189,850,29.3,119.9833333,12,8.4,85,,
K7015,1610,29.01666667,118.2333333,12,8.4,161,,
K7223,1560,28.88333333,118.35,12,8.4,156,,
K9712,350,30.76666667,122.4333333,12,8.4,35,,
K1307,2910,29.48333333,118.3833333,11.71428571,8.2,291,,
K3110,9270,27.51666667,120.1,11.71428571,8.2,927,,
K9077,2360,27.98333333,119.0833333,11.71428571,8.2,236,,
K9083,2790,27.8,119.4,11.71428571,8.2,279,,
K3192,1860,28.1,120.4666667,11.57142857,8.1,186,,
K3233,3770,27.8,119.9666667,11.57142857,8.1,377,,
K4701,510,29.6,120.7,11.57142857,8.1,51,,
K7018,1390,29.18333333,118.4,11.57142857,8.1,139,,
K7404,3470,29.28333333,118.9333333,11.57142857,8.1,347,,
K7516,1130,29.01666667,118.8333333,11.57142857,8.1,113,,
K9011,4290,28.18333333,118.9,11.57142857,8.1,429,,
K3026,7120,27.99361,120.375,11.42857143,8,712,,
K3259,430,28.08333333,120.5333333,11.42857143,8,43,,
K6042,890,29.3,120.3333333,11.42857143,8,89,,
K7009,2461,29.33333333,118.3,11.42857143,8,246.1,,
K1338,1250,29.63333333,118.8166667,11.28571429,7.9,125,,
K3142,4740,27.41666667,119.7333333,11.28571429,7.9,474,,
K3288,6171,27.43333333,120.0166667,11.28571429,7.9,617.1,,
K3991,710,27.46666667,121.0833333,11.28571429,7.9,71,,
K6188,1810,29.28333333,120.1166667,11.28571429,7.9,181,,
K9172,2010,28.13333333,119.1666667,11.28571429,7.9,201,,
K9346,3170,27.75,119.3833333,11.28571429,7.9,317,,
58558,890,29.26666667,120.2166667,11.14285714,7.8,89,,
K3044,460,27.26666667,120.4833333,11.14285714,7.8,46,,
K9062,4690,27.66666667,119.3,11.14285714,7.8,469,,
K1620,7700,30.28333333,119.2166667,11,7.7,770,,
K9156,2730,28.16666667,120.3,11,7.7,273,,
K3221,1710,27.88333333,120.25,10.85714286,7.6,171,,
K7019,3150,29.26666667,118.2833333,10.85714286,7.6,315,,
K3620,7200,27.33333333,119.9333333,10.71428571,7.5,720,,
K9249,3910,28.15,119.0333333,10.71428571,7.5,391,,
K1135,1100,29.61666667,118.95,10.57142857,7.4,110,,
K3091,6400,27.48333333,119.85,10.57142857,7.4,640,,
K3144,6810,27.38333333,119.9833333,10.57142857,7.4,681,,
K6236,1000,28.91666667,120.0166667,10.57142857,7.4,100,,
K7418,920,29.13333333,118.9833333,10.57142857,7.4,92,,
K3210,6780,27.53333333,119.95,10.42857143,7.3,678,,
K7011,1310,29.08333333,118.3,10.42857143,7.3,131,,
K7841,3380,27.96666667,119.0666667,10.42857143,7.3,338,,
58764,710,27.46666667,121.0833333,10.28571429,7.2,71,,
K7024,1320,28.95,118.2333333,10.28571429,7.2,132,,
K9739,640,30.77,122.65,10.28571429,7.2,64,,
K7003,3300,29.25,118.1166667,10.14285714,7.1,330,,
K3006,500,27.91666667,120.3333333,10,7,50,,
K3109,6460,28.06666667,120.3833333,10,7,646,,
K3128,40,28.01666667,120.6,10,7,4,,
K3348,6010,27.55917,120.0803,10,7,601,,
K6065,740,29.25,120.05,10,7,74,,
K7010,2345,29.21666667,118.2333333,10,7,234.5,,
K7505,1360,29.03333333,118.7666667,10,7,136,,
K3224,4660,27.95,120.4,9.857142857,6.9,466,,
K3225,1760,27.7,119.7833333,9.857142857,6.9,176,,
K6911,1300,29.26,120.23,9.714285714,6.8,130,,
K9543,1437,30.71666667,122.7666667,9.714285714,6.8,143.7,,
K1355,5140,29.83333333,118.9833333,9.571428571,6.7,514,,
K3344,7250,27.33333333,119.9333333,9.571428571,6.7,725,,
K7001,3160,29.43333333,118.3166667,9.571428571,6.7,316,,
K9082,6810,27.45,119.25,9.571428571,6.7,681,,
K3702,5690,27.90806,120.1917,9.428571429,6.6,569,,
K3719,6410,27.51666667,119.8666667,9.285714286,6.5,641,,
K7021,1530,29.15,118.2833333,9.285714286,6.5,153,,
K9170,3590,28.21666667,119.1,9.285714286,6.5,359,,
K9568,1200,30.71666667,122.5333333,9.285714286,6.5,120,,
K7004,1796,29.11666667,118.2,9.142857143,6.4,179.6,,
K7420,1420,29.08333333,118.9,9.142857143,6.4,142,,
K3724,7730,27.91666667,120.2166667,9,6.3,773,,
K6172,900,29.15,120.1833333,9,6.3,90,,
K9058,5060,28,118.7666667,9,6.3,506,,
K3023,380,27.26666667,120.5166667,8.857142857,6.2,38,,
K3159,3950,27.85,120.1333333,8.857142857,6.2,395,,
K3262,2880,28.03333333,120.5,8.857142857,6.2,288,,
K5567,54,30.58333333,120.45,8.857142857,6.2,5.4,,
K6292,760,29.29,120.25,8.857142857,6.2,76,,
K3707,3850,27.58333333,120.1666667,8.714285714,6.1,385,,
K7007,1985,29.21666667,118.3333333,8.714285714,6.1,198.5,,
K7023,1460,29.06666667,118.3,8.714285714,6.1,146,,
K1637,50,30.31666667,120.6833333,8.571428571,6,5,,
K3039,3260,27.76666667,120,8.571428571,6,326,,
K9262,10700,27.61666667,119.2833333,8.571428571,6,1070,,
K3042,5320,27.98333333,120.4166667,8.428571429,5.9,532,,
K3281,470,27.83333333,120.7666667,8.428571429,5.9,47,,
K3062,4480,27.38333333,120.0333333,8.285714286,5.8,448,,
K3111,8080,27.56666667,119.9833333,8.285714286,5.8,808,,
K4613,4270,29.35,120.6166667,8.285714286,5.8,427,,
K7022,4140,29.11666667,118.1333333,8.142857143,5.7,414,,
K9238,4223,28.13333333,120.2666667,8,5.6,422.3,,
K2923,490,29.18333333,122.0333333,7.857142857,5.5,49,,
K3914,8440,27.48333333,119.7333333,7.857142857,5.5,844,,
K8710,3880,29.19722,120.8017,7.857142857,5.5,388,,
K9143,1173,28.18333333,120.1833333,7.714285714,5.4,117.3,,
K6238,960,29.21666667,120.0833333,7.571428571,5.3,96,,
K9398,4520,28,118.8166667,7.571428571,5.3,452,,
K6138,1070,29.3,120.1833333,7.428571429,5.2,107,,
K7405,1680,29.11666667,118.8833333,7.428571429,5.2,168,,
K9611,400,30.8,122.6,7.428571429,5.2,40,,
K9267,3313,28.06666667,118.9666667,7.285714286,5.1,331.3,,
K3222,710,27.83111,120.3128,7.142857143,5,71,,
K3268,680,27.91666667,120.6666667,7.142857143,5,68,,
K9231,1088,28.35,119.9166667,7.142857143,5,108.8,,
K1023,388,29.93333333,120.1666667,7,4.9,38.8,,
K3045,3990,27.38889,120.4028,7,4.9,399,,
K3135,5640,27.46666667,120.1333333,7,4.9,564,,
K3220,340,27.9,120.3833333,7,4.9,34,,
K3618,337,27.83333333,121.15,7,4.9,33.7,,
K7026,3490,29.3,118.2,7,4.9,349,,
K9088,1020,28.08333333,120.2833333,7,4.9,102,,
K9254,2830,28.08333333,119.0666667,7,4.9,283,,
K3720,5910,27.55,119.7833333,6.857142857,4.8,591,,
K9157,780,28.06666667,120.2666667,6.857142857,4.8,78,,
K3271,4690,27.48333333,120.6,6.714285714,4.7,469,,
K9004,2710,28.01666667,118.95,6.571428571,4.6,271,,
K3229,2470,27.78333333,120.05,6.285714286,4.4,247,,
K5519,510,30.46666667,120.9666667,6.285714286,4.4,51,,
K7901,3070,27.98333333,120.3,6.285714286,4.4,307,,
K9542,2190,30.66666667,122.5666667,6.285714286,4.4,219,,
K3127,6710,27.58333333,120.1166667,6.142857143,4.3,671,,
K3136,3930,27.43333333,120.1333333,6.142857143,4.3,393,,
K9087,1740,28,120.2166667,6.142857143,4.3,174,,
K9175,2670,28.03333333,119,6.142857143,4.3,267,,
K9397,3780,27.95,118.8666667,6.142857143,4.3,378,,
58745,3687,27.61666667,119.0833333,6,4.2,368.7,,
